gene,cd14,cd11b_rep1,cd11b_rep2,cd11b
C19orf47,-0.07790993,-0.22295778,0.009691883,-0.106632948
RASSF2,0.588234243,-0.278532066,0.065243755,-0.106644155
DIRAS1,-0.172623652,-0.121610695,-0.091741607,-0.106676151
LGALS14,-0.329892801,-0.143622837,-0.069765535,-0.106694186
AZIN1,0.266886338,0.064012629,-0.277552054,-0.106769713
MORF4L1,0.209252579,-0.020626232,-0.192918941,-0.106772587
KIF21A,-0.146560308,-0.449935471,0.236344846,-0.106795312
CTRL,0.028829655,-0.183523832,-0.030069207,-0.10679652
SLC8A1,0.112847938,-0.262230578,0.048596594,-0.106816992
SMCP,-0.099100031,-0.22429989,0.010624966,-0.106837462
SDPR,-0.008957171,-0.131773611,-0.081901505,-0.106837558
LRRC1,0.163904762,-0.191849957,-0.021879578,-0.106864767
CCDC116,-0.465118562,0.007962769,-0.22177669,-0.106906961
AVL9,0.110750311,-0.005015114,-0.208802464,-0.106908789
VIPR1,-0.036824071,-0.421811787,0.207974121,-0.106918833
NACAD,0.276419563,0.026724662,-0.240618268,-0.106946803
HLA-DPA1,-0.061226889,-0.045661369,-0.168263856,-0.106962612
AKAP8,0.044687884,-0.332849504,0.118891033,-0.106979236
RECQL,-0.021259273,-0.062112319,-0.151891408,-0.107001863
RPS3A,-0.139486177,-0.454911417,0.240884932,-0.107013242
IL17C,0.334131418,-0.093477226,-0.120564089,-0.107020657
SHANK1,-0.152746469,-0.191081155,-0.022990411,-0.107035783
POMZP3,0.345289728,-0.122681953,-0.091487119,-0.107084536
CA5A,0.709301658,0.201774428,-0.415945905,-0.107085739
OR4C45,-0.243201253,0.011562394,-0.225846958,-0.107142282
MAMSTR,0.152677538,-0.130487898,-0.083899564,-0.107193731
HMGN3,-0.064336238,-0.115323348,-0.099070665,-0.107197006
SLC25A34,0.091097543,-0.45591341,0.241512794,-0.107200308
OR2Y1,-0.384755297,-0.027751755,-0.186688412,-0.107220084
TSN,0.130238499,-0.081409941,-0.133056846,-0.107233394
USE1,0.083917408,-0.109140761,-0.105334597,-0.107237679
MRGBP,0.182466076,-0.260175884,0.045658092,-0.107258896
DTX3L,-0.305281465,0.093050382,-0.307609888,-0.107279753
CER1,-0.050283529,0.099475871,-0.314072172,-0.10729815
MBTPS1,-0.15370669,-0.122655979,-0.092045717,-0.107350848
TWSG1,-0.156559246,0.038030331,-0.252736363,-0.107353016
NBPF14,0.125463099,-0.185127788,-0.029613057,-0.107370423
PCID2,-0.08594261,0.027377761,-0.242258043,-0.107440141
F8,-0.008148664,-0.201931677,-0.013457393,-0.107694535
FAM115A,-0.174837872,-0.258789685,0.043103897,-0.107842894
C7orf60,-0.077238958,0.012049869,-0.227791201,-0.107870666
SAFB2,-0.027750693,-0.177291048,-0.038450965,-0.107871006
IL25,0.060982474,-0.354439011,0.138694469,-0.107872271
ZNF765,-0.061745759,-0.146359648,-0.06963133,-0.107995489
RAPSN,-0.307255966,0.060887891,-0.276884502,-0.107998306
GSKIP,0.045560752,-0.155144046,-0.060892458,-0.108018252
FHAD1,0.163724222,0.045333677,-0.261398153,-0.108032238
RTKN2,0.001859703,-0.021403286,-0.19478149,-0.108092388
PTRH1,0.072886648,0.024970301,-0.241163848,-0.108096773
MEPE,-0.17645975,-0.306685001,0.090316808,-0.108184096
SHROOM1,-0.164956868,-0.138832397,-0.077545052,-0.108188725
REP15,-0.035811274,-0.146229985,-0.070150128,-0.108190057
NXPH4,0.189737623,-0.390108077,0.173717498,-0.108195289
FANCC,0.015941619,-0.210439513,-0.005994354,-0.108216933
DUPD1,0.103549136,-0.242336905,0.025895566,-0.10822067
JOSD1,0.182536745,-0.196436325,-0.020076212,-0.108256268
ANGEL1,-0.052865248,-0.110870572,-0.105657549,-0.10826406
PRM3,0.029805572,-0.098095194,-0.118442288,-0.108268741
OSBPL10,0.176475738,0.239504377,-0.456086205,-0.108290914
PYDC2,0.136390564,-0.381372165,0.164653358,-0.108359404
SDHC,-0.014644249,-0.167058306,-0.049714484,-0.108386395
TNN,0.200552612,-0.102817948,-0.11412872,-0.108473334
FAM151A,-0.009448793,-0.216622624,-0.000388187,-0.108505406
SCHIP1,0.01345936,-0.231327103,0.014274348,-0.108526378
EBF2,0.286814478,-0.068978282,-0.14814414,-0.108561211
ST13,0.215113343,0.017641404,-0.234791905,-0.108575251
AIM1L,0.316969611,-0.164911266,-0.052301313,-0.10860629
SLC25A24,0.078127616,-0.157888243,-0.059349539,-0.108618891
SLX4IP,0.11471913,-0.270927074,0.053439495,-0.108743789
TMEM150B,0.198367435,-0.167452026,-0.050070813,-0.108761419
IL18R1,0.163165298,0.020860956,-0.238443545,-0.108791295
XYLB,-0.064517592,-0.255870537,0.038170103,-0.108850217
C15orf38-AP3S2,0.115894661,-0.142056182,-0.075727444,-0.108891813
ANKUB1,-0.263382539,-0.132786105,-0.085039948,-0.108913026
C1QTNF6,0.29014805,-0.222416804,0.00450566,-0.108955572
TEX40,0.331617266,-0.245883791,0.027955487,-0.108964152
HIST1H4J,-0.025728872,-0.09759893,-0.120382777,-0.108990854
C12orf80,0.310292367,-0.175235712,-0.042789665,-0.109012689
KCNS1,-0.021954169,-0.098059507,-0.120018522,-0.109039014
RASGRP1,-0.38372667,-0.270924192,0.052837267,-0.109043463
COL21A1,0.036018859,-0.248619461,0.03050886,-0.1090553
RIMBP3C,-0.021985659,-0.150268989,-0.067974645,-0.109121817
SNX17,0.381755489,0.196973795,-0.415270918,-0.109148561
C2,0.251866148,-0.211185306,-0.007115478,-0.109150392
MTERFD3,0.092721996,-0.064391893,-0.153946778,-0.109169336
ANP32A,0.137828196,-0.285889803,0.067539015,-0.109175394
ATP8A2,0.062039113,-0.223197587,0.004769003,-0.109214292
SLC5A2,-0.036958479,-0.014816647,-0.20372561,-0.109271128
TBR1,-0.054626932,-0.234902198,0.01634769,-0.109277254
FGF7,-0.179267383,-0.189181452,-0.029480365,-0.109330908
TSLP,0.282663791,-0.364432102,0.145681977,-0.109375063
LOC729574,-0.077409185,-0.011075453,-0.207725211,-0.109400332
GML,0.36329349,-0.050858015,-0.16797732,-0.109417667
APOBEC1,0.167858096,-0.407318679,0.188436153,-0.109441263
SALL1,-0.103855188,-0.060113611,-0.15877543,-0.109444521
FIBIN,-0.1696897,-0.259713006,0.040701153,-0.109505927
ABCC9,-0.020719097,-0.260124768,0.040994088,-0.10956534
CHERP,0.140701418,-0.261413724,0.04223373,-0.109589997
AGPAT5,0.230907476,-0.088692111,-0.130496291,-0.109594201
SPINT3,0.036239824,-0.278101094,0.058905017,-0.109598038
RNF11,0.028928807,0.181320803,-0.400542266,-0.109610731
PTRHD1,-0.031836708,-0.091655882,-0.127580126,-0.109618004
FBXO48,0.06392232,-0.403984751,0.184733877,-0.109625437
CACNA2D1,-0.318571764,0.126880382,-0.346211198,-0.109665408
FAM26F,0.048096198,-0.258561374,0.039203325,-0.109679025
SLC22A17,-0.013982189,-0.239335395,0.019958866,-0.109688265
IGSF9,-0.429378932,-0.0496477,-0.169818785,-0.109733242
CHST14,-0.02886883,-0.097940639,-0.121534616,-0.109737627
RASA1,0.008865351,-0.210760934,-0.008724272,-0.109742603
PNKD,0.237341661,-0.169429469,-0.050138219,-0.109783844
PPDPF,0.195874205,0.170328317,-0.389959662,-0.109815673
ZNF786,-0.036063352,-0.291188584,0.071540214,-0.109824185
PNRC2,-0.16611559,0.056929365,-0.27663881,-0.109854723
MASP2,0.057190778,-0.153046174,-0.066768411,-0.109907293
CAMK1G,0.075208762,-0.216508481,-0.003320174,-0.109914327
TARBP2,0.07964863,0.045640699,-0.265520955,-0.109940128
FAM110C,-0.238678558,0.160495211,-0.38048928,-0.109997034
SERPINA3,-0.037669707,-0.092734923,-0.127302382,-0.110018653
PSORS1C1,-0.003087733,-0.021328252,-0.198717963,-0.110023108
EQTN,0.110244906,-0.102147685,-0.11791931,-0.110033497
TMEM39B,0.17618936,-0.297189765,0.077106098,-0.110041833
TDRD1,0.428161616,-0.11814663,-0.101970414,-0.110058522
HSD3B7,0.015764839,-0.489010874,0.268796832,-0.110107021
SCXA,-0.12500868,-0.234490331,0.014266858,-0.110111736
MARK2,0.152654123,-0.105463407,-0.114795067,-0.110129237
KIR3DL2,0.323254225,-0.091388878,-0.128912242,-0.11015056
C7orf55,-0.030451758,-0.317021395,0.096619555,-0.11020092
PHEX,-0.083513181,-0.152246712,-0.068180372,-0.110213542
GSTO2,-0.288333456,-0.005340506,-0.215102483,-0.110221495
NBPF8,0.211935504,0.073554216,-0.294104931,-0.110275357
PHACTR2,-0.135881349,-0.127022473,-0.093794951,-0.110408712
RPL7A,0.471166697,-0.064749987,-0.156128627,-0.110439307
FMR1,0.234503667,-0.133977541,-0.086945831,-0.110461686
ERBB2,-0.214766015,0.00294588,-0.223898809,-0.110476464
PLXNB2,0.026601861,-0.074629185,-0.146459548,-0.110544367
APOE,-0.241460969,-0.125803158,-0.095288428,-0.110545793
WNT8B,0.120716262,-0.121318149,-0.099890029,-0.110604089
AIFM3,0.028669896,-0.285645852,0.064391626,-0.110627113
LRRK2,-0.057080511,-0.141417487,-0.079845595,-0.110631541
AFTPH,-0.17942857,-0.105275209,-0.115992649,-0.110633929
RBBP9,-0.115786804,0.023716771,-0.244994341,-0.110638785
SIDT1,-0.456714479,0.138486858,-0.359846769,-0.110679955
EMCN,-0.049857427,0.029223342,-0.250665103,-0.11072088
FAM111B,-0.049846799,-0.079119101,-0.142371642,-0.110745371
C2orf72,-0.138964532,-0.062739578,-0.158775281,-0.110757429
ENPP7,-0.127011326,-0.267508429,0.045924132,-0.110792148
FAM50A,0.259590586,-0.129595768,-0.091997359,-0.110796563
TNNI3K,0.067981668,0.176328529,-0.397933378,-0.110802425
OR11H6,-0.076367937,-0.361162296,0.139517368,-0.110822464
SALL2,0.066727339,-0.23663666,0.014985986,-0.110825337
ZNF385C,-0.058716949,-0.143856093,-0.07781237,-0.110834231
CRYAA,-0.143093814,-0.142878057,-0.078802291,-0.110840174
PLCB2,-0.147044632,-0.264771149,0.042973324,-0.110898912
PPP2R5C,0.404117646,-0.144251318,-0.077560496,-0.110905907
TMEM187,-0.016204966,-0.046159383,-0.175713926,-0.110936654
LRRC39,0.111827607,-0.052306533,-0.169580983,-0.110943758
CR1L,0.09722126,-0.520514656,0.298617611,-0.110948522
BSND,-0.130939188,-0.150369296,-0.071576061,-0.110972679
STPG1,-0.02762982,-0.238926048,0.016923707,-0.11100117
IL36RN,0.158231783,-0.061139613,-0.160944635,-0.111042124
ARSG,0.166504469,-0.013724097,-0.208477898,-0.111100998
EI24,0.099975545,-0.011410846,-0.210816575,-0.111113711
ECH1,0.140623537,-0.293492411,0.071173159,-0.111159626
NXF2B,-0.031609834,-0.091826775,-0.130514695,-0.111170735
RGS8,-0.030681193,-0.027083822,-0.195494785,-0.111289304
PPAPDC2,-0.05163684,-0.039590926,-0.182989747,-0.111290336
DNASE1L3,-0.080803725,-0.194754261,-0.027879774,-0.111317018
FAM153A,-0.052375101,-0.244797993,0.022156889,-0.111320552
CROCC,0.171018798,0.050078168,-0.272753358,-0.111337595
AMH,-0.166749314,-0.041001308,-0.181696152,-0.11134873
ROBO1,-0.116532621,-0.155614318,-0.067160817,-0.111387568
TMEM53,-0.135769694,-0.014008765,-0.208862267,-0.111435516
KCTD21,0.011390515,-0.075639609,-0.147241722,-0.111440665
HIST1H2BC,0.167668806,-0.217521958,-0.005368847,-0.111445402
NCR3LG1,-0.122207866,-0.263693107,0.040666576,-0.111513266
CCDC112,-0.099054803,0.089398393,-0.312502318,-0.111551962
AHDC1,-0.016674701,-0.013884899,-0.209417386,-0.111651143
ENTHD1,0.114811591,-0.016307647,-0.207027152,-0.111667399
C4orf45,-0.377150986,-0.433113537,0.209736919,-0.111688309
C19orf10,-0.278101655,-0.032418902,-0.191038111,-0.111728507
KANK2,0.083296626,-0.06106112,-0.162476798,-0.111768959
BPIFB4,-0.015345906,0.091049496,-0.314594486,-0.111772495
PRKAA2,0.0342286,-0.247376767,0.023810882,-0.111782942
ACTN1,-0.479874107,0.259181899,-0.482755234,-0.111786667
CHRNA1,0.09414143,-0.116083061,-0.107573162,-0.111828112
SERBP1,0.067298527,0.065572752,-0.28923148,-0.111829364
ZYG11A,0.090480472,-0.130679782,-0.092986702,-0.111833242
PDP1,0.011843948,-0.015888499,-0.20778481,-0.111836654
MYOF,-0.568614718,-0.126263187,-0.097457176,-0.111860181
C11orf68,-0.182261537,0.290940377,-0.514744962,-0.111902292
CAB39L,-0.280368445,-0.023192726,-0.200629157,-0.111910942
WFDC10A,0.105808254,-0.401562389,0.177629017,-0.111966686
WTIP,0.157420015,0.056522686,-0.280581038,-0.112029176
NPY4R,-0.077161119,-0.120544222,-0.103644092,-0.112094157
GPHN,0.047843526,0.066208011,-0.290426933,-0.112109461
VTI1B,0.064483484,-0.436368776,0.212099681,-0.112134547
ENAH,0.296529743,-0.131834962,-0.092530828,-0.112182895
SNRPC,0.094569258,-0.300870424,0.076400087,-0.112235169
CHPT1,-0.048318667,-0.338116456,0.113623284,-0.112246586
ARHGAP29,0.147771474,-0.274821815,0.050177326,-0.112322244
ALDH2,-0.134688712,-0.30910173,0.084414763,-0.112343483
FAM210B,-0.045081191,-0.144413884,-0.080444627,-0.112429255
KIAA1328,0.162902236,-0.007266669,-0.21765819,-0.112462429
CCL2,-0.05748708,-0.044587135,-0.180634023,-0.112610579
DPH6,0.461474433,-0.1753387,-0.049890813,-0.112614757
CLEC19A,-0.094748799,-0.169730092,-0.055540986,-0.112635539
PKD1L2,0.018165333,-0.059560711,-0.165749243,-0.112654977
ARHGAP23,-0.097036672,-0.157052081,-0.068451837,-0.112751959
PLA2G4E,-0.062100186,0.092632432,-0.318204466,-0.112786017
AP1AR,0.145199003,-0.165586786,-0.059988529,-0.112787658
MYH13,-0.085584532,-0.004587436,-0.221017837,-0.112802637
KATNBL1,-0.19199464,0.028390881,-0.25421084,-0.112909979
B3GAT2,-0.1468845,0.234974113,-0.460904414,-0.112965151
TTLL12,0.304868738,-0.158943623,-0.067024838,-0.112984231
SPARC,-0.069127221,0.083989754,-0.310026938,-0.113018592
RSPH1,0.152153551,-0.405847074,0.179799647,-0.113023714
LOC643037,-0.123998714,-0.1609328,-0.065142743,-0.113037772
CNOT6L,0.43411966,-0.38704174,0.160925709,-0.113058016
KIF14,-0.152319543,-0.128356401,-0.097765421,-0.113060911
GPER1,0.058768697,-0.08685145,-0.139391275,-0.113121363
CSNK2B,-0.273245934,0.031826263,-0.258095574,-0.113134656
S100A12,0.028793632,0.016193855,-0.242486581,-0.113146363
TG,0.09446638,-0.035980439,-0.190338622,-0.11315953
SPSB4,-0.164112692,-0.125709883,-0.100658477,-0.11318418
RNFT2,0.315238763,-0.157869317,-0.068522266,-0.113195791
RGS6,-0.239469548,-0.194085675,-0.032360532,-0.113223103
SPG20,0.100668729,-0.291882581,0.065411826,-0.113235378
CECR5,-0.0332989,-0.168069913,-0.058459523,-0.113264718
CRYBA1,-0.036986871,-0.129548618,-0.096995436,-0.113272027
TGM7,0.147868838,-0.212276741,-0.014314151,-0.113295446
PFKM,0.054944859,-0.207693288,-0.018917808,-0.113305548
ZNF415,0.026439924,-0.361557294,0.134890858,-0.113333218
PDIA2,-0.119237551,-0.322541223,0.095812715,-0.113364254
TMEM14A,0.255553935,-0.141557058,-0.085300962,-0.11342901
EME1,-0.158119399,-0.117960819,-0.108950348,-0.113455583
LOC100129216,-0.03341851,-0.308667174,0.081735047,-0.113466064
GABARAP,0.170126486,0.168306901,-0.395286228,-0.113489664
MYCBP,-0.146695055,-0.158188285,-0.068798722,-0.113493504
LDHA,0.206422304,-0.044645424,-0.182345548,-0.113495486
HIST1H2AI,0.322012289,-0.246677149,0.01964242,-0.113517365
ZNRF4,-0.033170597,-0.070639847,-0.156413526,-0.113526686
DNAJB4,0.126940199,-0.1587949,-0.068258573,-0.113526736
ZNF347,0.087180861,-0.07033677,-0.15673912,-0.113537945
METTL7B,-0.054466586,0.029337821,-0.256436312,-0.113549245
C15orf43,-0.110617153,-0.229480976,0.00236959,-0.113555693
EDARADD,-0.215007739,-0.165684643,-0.061430832,-0.113557737
NCKIPSD,0.11888557,-0.298662917,0.071462313,-0.113600302
EDDM3A,-0.26796333,-0.418590007,0.191384659,-0.113602674
PHOX2A,-0.140984736,-0.042990824,-0.18430706,-0.113648942
BHMT2,0.284785566,-0.22321441,-0.004272583,-0.113743496
TRPC3,0.099646075,-0.203195186,-0.024366901,-0.113781044
OR4S2,-0.221823155,0.050101547,-0.277728319,-0.113813386
UQCRFS1,0.215371887,0.082898792,-0.310578455,-0.113839831
C2CD2,0.338306586,-0.16989157,-0.057950396,-0.113920983
ARHGAP17,-0.160658934,-0.04772485,-0.18022138,-0.113973115
SYNPO,0.058117578,-0.017609816,-0.21043355,-0.114021683
FOPNL,-0.0931949,-0.11656299,-0.111485145,-0.114024068
ZNF92,-0.087671474,-0.172159633,-0.055982886,-0.11407126
S100A11,0.094381336,-0.08947319,-0.138713635,-0.114093413
SPTY2D1,-0.65296881,-0.353684104,0.125449134,-0.114117485
GNA15,0.032809285,-0.089319697,-0.138985622,-0.114152659
HOXC8,-0.302747239,-0.146368696,-0.082015426,-0.114192061
TACO1,-0.143826736,-0.054968534,-0.173447455,-0.114207994
GCNT4,0.157924496,-0.157850469,-0.070672004,-0.114261236
C19orf40,-0.036534463,-0.304058274,0.075477091,-0.114290592
ZNF491,0.132824362,-0.23038324,0.001654568,-0.114364336
XDH,0.131297822,0.128677037,-0.357421375,-0.114372169
PRB3,-0.037168308,0.033082361,-0.261838881,-0.11437826
NFIB,0.185423409,-0.403001977,0.174211667,-0.114395155
PCDHB10,0.054337681,-0.137488804,-0.091324523,-0.114406663
PCDHB9,0.054337681,-0.137488804,-0.091324523,-0.114406663
ESCO1,0.264962855,-0.296491508,0.067648775,-0.114421367
LILRB3,0.118789943,-0.388380725,0.159411145,-0.11448479
OTX2,-0.159726213,-0.144648552,-0.084323864,-0.114486208
FABP6,-0.131374007,0.051028805,-0.280112873,-0.114542034
ZCCHC18,0.046617386,-0.262274757,0.033140184,-0.114567287
ZNF841,0.083381614,-0.337638001,0.108494269,-0.114571866
VIM,0.292486634,0.021873786,-0.251026149,-0.114576182
SPRY2,-0.066232008,-0.040060131,-0.189159112,-0.114609621
AUNIP,-0.059243086,-0.091188983,-0.138079137,-0.11463406
RPS6KA4,0.077733397,0.027549531,-0.256836678,-0.114643573
GLI2,0.05570907,-0.220276635,-0.009047804,-0.11466222
SERPINE3,-0.211917248,-0.147712937,-0.081629576,-0.114671256
ADAMTS2,-0.202300947,-0.029801075,-0.199622876,-0.114711975
LRRC6,-0.00330332,-0.13650391,-0.092956411,-0.114730161
RSPH4A,-0.142067895,0.034690958,-0.264221139,-0.11476509
HIST1H2BN,-0.139579942,-0.15867776,-0.070865614,-0.114771687
LGALS7,0.055077461,-0.009134777,-0.220432539,-0.114783658
PC,0.017408551,-0.054761187,-0.174841363,-0.114801275
SLA2,-0.222153684,0.053082818,-0.282733217,-0.114825199
VWA2,0.296465994,-0.149534611,-0.080199801,-0.114867206
OR7G3,0.213268144,-0.317783489,0.088042188,-0.114870651
TOMM70A,0.292035351,-0.160037237,-0.069722607,-0.114879922
IFT74,-0.018334014,0.053513255,-0.283348213,-0.114917479
UBXN2A,-0.075565655,-0.254793194,0.024831067,-0.114981064
OR10AG1,0.001191667,-0.105394639,-0.124573931,-0.114984285
EBPL,-0.097077541,-0.231055512,0.001050576,-0.115002468
FCRL3,0.207143291,-0.252339125,0.0223282,-0.115005462
ANGPTL4,0.213969418,-0.00663257,-0.223429564,-0.115031067
WDR53,0.313489647,-0.126000868,-0.104176592,-0.11508873
C4orf47,-0.325197276,-0.371514375,0.141175245,-0.115169565
DPM3,0.000739553,-0.188928563,-0.041455375,-0.115191969
TRPV4,0.249094511,-0.027028982,-0.203355144,-0.115192063
GPR132,-0.152514418,-0.099986441,-0.130481584,-0.115234013
OR2B6,0.163468449,-0.172765167,-0.057708249,-0.115236708
ADRA1D,-0.061396081,-0.161030684,-0.069472105,-0.115251394
CRYGS,-0.081975722,0.066879181,-0.297437336,-0.115279077
PPCDC,0.043639036,-0.18742571,-0.04313512,-0.115280415
LYPD6B,0.085348126,0.097107991,-0.327732174,-0.115312091
GPIHBP1,0.041651664,-0.055800605,-0.174870738,-0.115335671
C5AR1,0.34026635,-0.325958075,0.095283806,-0.115337135
COL7A1,-0.255005271,-0.233473499,0.002785969,-0.115343765
OR2T8,0.302096813,0.254933326,-0.485640261,-0.115353468
IQCD,-0.074353548,-0.433320384,0.2024591,-0.115430642
CELA1,0.046694889,-0.108360237,-0.122718578,-0.115539408
XRCC4,-0.200295106,0.054168281,-0.28530766,-0.11556969
LMO4,-0.337165797,-0.171880388,-0.059282315,-0.115581352
MPP5,-0.092855544,0.023863941,-0.255054048,-0.115595053
C1orf105,-0.27073009,-0.002958708,-0.228242377,-0.115600542
XYLT1,-0.26128718,0.170782314,-0.402187521,-0.115702603
INHA,0.065292372,-0.263931519,0.032494448,-0.115718535
DNASE2B,-0.020692744,-0.030184068,-0.201404788,-0.115794428
DDN,0.204206993,-0.124792618,-0.106800141,-0.115796379
TFB2M,0.071033077,-0.036888924,-0.194714113,-0.115801518
BCAS3,0.031106424,-0.313248921,0.081515235,-0.115866843
LIN9,0.226999048,-0.376407035,0.14466045,-0.115873293
DEFB135,-0.051341723,-0.072662441,-0.159117384,-0.115889912
NT5C3B,-0.218237502,-0.159516845,-0.072337102,-0.115926974
HOXD9,0.012687488,-0.126280737,-0.105578172,-0.115929454
LRTM1,-0.199269581,0.032284572,-0.264173028,-0.115944228
CLCNKB,-0.218095574,-0.333689634,0.101769954,-0.11595984
AIRE,0.082353682,-0.169276552,-0.062702607,-0.115989579
VPS25,-0.065572148,0.03031974,-0.262302296,-0.115991278
WDR74,-0.009364827,-0.130007397,-0.101992421,-0.115999909
PAFAH1B3,0.114078325,-0.069967352,-0.1621432,-0.116055276
PPP2R3B,0.082071353,-0.129651177,-0.102611133,-0.116131155
GDF2,-0.055875413,-0.308733874,0.076450188,-0.116141843
SDCCAG3,-0.149549586,-0.030086101,-0.202339161,-0.116212631
PAQR5,-0.130524927,-0.036369086,-0.196074791,-0.116221938
ST6GALNAC5,0.155458128,-0.221595666,-0.01086824,-0.116231953
GTF2B,-0.023705822,-0.184182782,-0.04831822,-0.116250501
MDH1,-0.380832943,-0.259270592,0.026624028,-0.116323282
CDK5,-0.0235278,-0.016755079,-0.215963588,-0.116359333
USP21,0.13774077,0.070014216,-0.302770281,-0.116378033
LATS1,0.057744958,0.098387264,-0.33119053,-0.116401633
FLJ45513,0.073376118,-0.388660857,0.15584615,-0.116407353
CHD6,0.070463867,-0.075035121,-0.157838914,-0.116437017
FAM47E,0.164910975,-0.122664956,-0.110248902,-0.116456929
MAGEA2B,0.017051811,-0.212316804,-0.020644674,-0.116480739
TNFRSF13B,-0.123700452,0,-0.233035209,-0.116517604
RAX,-0.042761238,-0.119462907,-0.113603773,-0.11653334
KIAA1143,0.077467111,-0.342231628,0.109121978,-0.116554825
