gene,wang_cd14,wang_cd11b
SH3YL1,0.2324715,0.359746509
SHANK1,-0.014754974,-0.404686045
SHANK2,0.472986559,0.129430473
SHANK3,-0.756905389,-0.009166098
SHARPIN,-0.3173621,0.162891479
SHB,-0.151301081,-0.083483582
SHBG,-0.013680237,-0.004252836
SHC1,0.378966456,0.353251454
SHC2,-0.413488703,0.587888496
SHC3,-0.253388831,-0.449456632
SHC4,-0.012390439,0.606624945
SHCBP1,-0.84859801,-0.051373037
SHCBP1L,0.212215867,-0.528881006
SHD,-0.362814816,0.236323175
SHE,0.412185223,0.419163137
SHF,-0.051812848,0.033629989
SHFM1,0.711245573,0.520810357
SHH,-0.000670706,0.405767844
SHISA2,0.105619516,-0.249753425
SHISA3,-0.68959502,0.124734905
SHISA4,-0.452612588,0.463359772
SHISA5,0.226149832,-0.447100736
SHISA6,-0.246006281,-0.086180732
SHISA7,0.377301632,0.542384449
SHISA8,0.225357427,-0.086319095
SHISA9,-0.788991412,0.113209094
SHKBP1,-0.03017342,0.06187262
SHMT1,-0.556923564,-0.047019428
SHMT2,0.029505533,-0.033482121
SHOC2,0.413687979,1.984983436
SHOX,-0.307308309,-0.519793304
SHOX2,-0.652899397,-0.366898858
SHPK,-0.360608229,-0.248528163
SHPRH,-0.390860161,-0.128991293
SHQ1,0.010047289,0.839236427
SHROOM1,0.068468559,-0.807086741
SHROOM2,0.029781328,-0.191416644
SHROOM3,0.024422315,0.021171973
SHROOM4,-0.339550098,-0.106637481
SI,0.250171325,-1.044302494
SIAE,-0.768314458,-0.572371192
SIAH1,-0.218377141,-1.188514447
SIAH2,0.05199799,-0.892877457
SIAH3,0.070600722,-0.103930579
SIDT1,0.403367912,0.569820953
SIDT2,0.099509805,-0.022630144
SIGIRR,-0.27979094,-0.01633883
SIGLEC1,0.394191043,-0.202093133
SIGLEC10,-0.015148432,0.066303135
SIGLEC11,-0.220893436,-0.265286518
SIGLEC12,-0.226923306,-0.223958122
SIGLEC14,-0.080096662,-0.525830924
SIGLEC15,0.34321153,-0.140970806
SIGLEC5,0.266124239,0.042314538
SIGLEC6,0.018456261,0.510216367
SIGLEC7,-0.161729892,0.31908401
SIGLEC8,0.137301183,0.461966959
SIGLEC9,-0.018697329,-1.018209016
SIGLECL1,0.192456791,0.220301385
SIGMAR1,-0.448941123,0.087866609
SIK1,-0.620049401,-0.110708868
SIK2,0.201824147,0.065517659
SIK3,1.223871875,0.241443736
SIKE1,0.238470147,0.938272524
SIL1,-0.477388408,0.318634355
SIM1,-0.186701056,0.428098941
SIM2,-0.19083446,-0.696601039
SIMC1,-0.010872,-0.609953369
SIN3A,0.024393524,-1.540161204
SIN3B,0.108756695,-0.791390722
SIPA1,-0.091371803,-0.044697512
SIPA1L1,0.242143433,-0.033289614
SIPA1L2,-0.341346299,0.156775319
SIPA1L3,-1.001264553,-0.783720443
SIRPA,0.429538046,0.337677518
SIRPB1,0.65820296,0.670538154
SIRPB2,-0.275412215,-0.063347347
SIRPD,-0.647798375,0.209650721
SIRPG,0.267070835,0.886391464
SIRT1,-0.528596471,0.05165574
SIRT2,0.262166174,-0.264385185
SIRT3,0.043131553,0.104515175
SIRT4,-0.16598569,-0.149014396
SIRT5,0.209831654,0.014618003
SIRT6,-0.037096002,0.123104549
SIRT7,-0.15047232,1.355492207
SIT1,-0.008425684,0.125587847
SIVA1,0.512859595,-0.048588256
SIX1,-0.550822751,0.063683461
SIX2,-0.359918831,0.051767869
SIX3,0.123962961,-0.292361156
SIX4,-0.482286411,-1.139630031
SIX5,0.76022207,0.561075679
SIX6,0.388951813,0.445328954
SKA1,0.112284196,-0.075603621
SKA2,0.231602676,-0.372983032
SKA3,-0.257191965,0.482015711
SKAP1,0.376981737,-0.545129223
SKAP2,0.213465646,-0.053713406
SKI,0.388426764,0.055604631
SKIDA1,0.495020181,0.187703052
SKIL,0.279816227,0.123451873
SKIV2L,-0.524006502,-0.553478321
SKIV2L2,1.358061611,-0.32070288
SKOR1,-0.166203914,-0.277869384
SKOR2,-0.185874567,-0.005038491
SKP1,0.27834607,0.52341393
SKP2,-0.405030438,1.212589402
SLA,-0.021651957,-0.289663524
SLA2,0.276879163,-0.095215598
SLAIN1,-0.452630522,-0.0874652
SLAIN2,0.31824725,0.138093733
SLAMF1,0.41055635,0.119036053
SLAMF6,-0.605124384,-0.567593457
SLAMF7,-0.164984793,-0.114753003
SLAMF8,-0.144845536,0.393366033
SLAMF9,0.149450153,-0.281990295
SLBP,0.296641084,0.620415122
SLC10A1,-0.093227222,-0.118813825
SLC10A2,-0.250202606,-0.607335927
SLC10A3,-0.422780254,-0.069417044
SLC10A4,0.440929872,0.04902947
SLC10A5,-0.077357117,-0.083056268
SLC10A6,-0.413737931,0.033937383
SLC10A7,0.163159357,0.353521935
SLC11A1,0.545561106,0.161493319
SLC11A2,0.154583997,-0.115907875
SLC12A1,-0.422923926,0.258222331
SLC12A2,0.037342595,0.500459953
SLC12A3,-0.563483623,-0.495856099
SLC12A4,-0.473903954,0.071199132
SLC12A5,0.017415124,-0.24642497
SLC12A6,-0.393148502,-0.679244052
SLC12A7,0.281808764,0.396962429
SLC12A8,-0.180524132,0.722330143
SLC12A9,0.151705151,0.262455868
SLC13A1,-0.071793498,-1.117557322
SLC13A2,-0.375202362,-0.209145604
SLC13A3,0.307269105,-0.01576734
SLC13A4,-0.141517637,0.252929412
SLC13A5,-0.464492205,0.346202604
SLC14A1,0.332808437,0.288437593
SLC14A2,-0.379929043,0.050854695
SLC15A1,-0.131786367,-0.087474005
SLC15A2,0.22946919,-0.318162592
SLC15A3,-0.675017971,0.231416391
SLC15A4,-0.127285901,-0.539126338
SLC15A5,-0.333416218,-0.339824786
SLC16A1,0.023267432,-0.228000406
SLC16A10,-0.893493997,-0.009334747
SLC16A11,-0.649077494,-0.118151217
SLC16A12,0.157815623,0.588381965
SLC16A13,-0.187318478,-0.257005446
SLC16A14,0.065783049,0.117881808
SLC16A2,-0.478957126,-0.213077112
SLC16A3,0.013928143,-0.045715543
SLC16A4,-0.345557439,0.497638715
SLC16A5,-0.045600025,0.03642669
SLC16A6,0.475359618,0.314474861
SLC16A7,-0.027134168,-0.327300032
SLC16A8,-0.200223284,-0.120889208
SLC16A9,0.021788493,0.366227127
SLC17A1,-0.425129675,-0.364255317
SLC17A2,0.006619761,0.065864271
SLC17A3,0.358796142,-0.341878643
SLC17A4,0.081293083,0.033085557
SLC17A5,-0.449993865,-0.386262539
SLC17A6,0.248528449,0.614688169
SLC17A7,0.275568973,0.505586234
SLC17A8,0.00077538,-0.1292085
SLC17A9,-0.2215775,-0.17762179
SLC18A1,0.427951312,-0.232095841
SLC18A2,-0.018145443,0.099614567
SLC18A3,-0.20065609,-0.649396977
SLC18B1,-0.370067749,-0.084671627
SLC19A1,0.132782495,-0.649978256
SLC19A2,-0.416342447,-0.656354099
SLC19A3,0.528777829,-0.071051243
SLC1A1,-0.317008923,-0.108610443
SLC1A2,-0.100232622,0.562551911
SLC1A3,0.16367861,0.228222763
SLC1A4,0.441933721,0.246394136
SLC1A5,-0.075774938,-0.249013891
SLC1A6,-0.801516168,-0.603730461
SLC1A7,-0.107612585,-0.189900772
SLC20A1,-0.487425129,-0.588364578
SLC20A2,-0.023710782,0.058136266
SLC22A1,-0.116257498,-0.201601087
SLC22A10,-0.014549376,-0.170529867
SLC22A11,0.419537975,-0.532134021
SLC22A12,0.482465414,0.200537804
SLC22A13,-0.66151499,0.65831204
SLC22A14,0.152151294,-0.115807143
SLC22A15,0.229940638,0.685428802
SLC22A16,-0.151098258,0.192869457
SLC22A17,-0.207184158,0.366514937
SLC22A18,-0.233104708,0.056165525
SLC22A18AS,-0.056573893,0.315839222
SLC22A2,-0.36394922,-0.21720088
SLC22A20,-0.252061467,0.02324516
SLC22A23,-0.317513126,0.34761892
SLC22A24,-0.062039075,0.004165386
SLC22A25,0.788501086,0.103721393
SLC22A3,-0.018429866,-0.160326394
SLC22A31,0.024176169,-0.187478636
SLC22A4,-0.084181067,-0.2687575
SLC22A5,0.103614787,-0.076012993
SLC22A6,-0.32987547,-0.088764981
SLC22A7,-0.187970577,-0.407393206
SLC22A8,0.446593773,0.025335544
SLC22A9,0.777542603,-0.104640478
SLC23A1,0.219967087,0.643778364
SLC23A2,0.3333477,-0.164374433
SLC23A3,-0.031482643,0.268951554
SLC24A1,-0.043777047,0.147479035
SLC24A2,0.169136288,-0.324482149
SLC24A3,-0.857195453,0.254007501
SLC24A4,-0.138088484,0.125075952
SLC24A5,0.206150354,-0.398373723
SLC25A1,0.468411795,1.564241713
SLC25A10,-0.229837737,-0.107541247
SLC25A11,-0.276310623,-0.099101385
SLC25A12,-0.519569404,0.729710079
SLC25A13,-0.178128619,-0.374080364
SLC25A14,-0.774115046,-0.348320397
SLC25A15,-0.191713082,0.240416594
SLC25A16,-0.397075436,-0.256986663
SLC25A17,-0.327382173,0.838679161
SLC25A18,0.29206443,-0.680134909
SLC25A19,0.318524862,0.62175651
SLC25A2,-0.034966238,-0.246399105
SLC25A20,-0.218613396,-0.425931782
SLC25A21,0.379508573,0.707108246
SLC25A22,0.089780525,-0.346888754
SLC25A23,0.202825168,-0.557771531
SLC25A24,0.19423273,-0.040666109
SLC25A25,-0.014434613,-0.274890411
SLC25A26,0.032083456,0.082163942
SLC25A27,-0.333257204,0.239965691
SLC25A28,-0.800683406,-0.494240433
SLC25A29,0.178597705,0.069971889
SLC25A3,-0.717459425,-0.176536801
SLC25A30,0.040844069,-0.319610496
SLC25A31,-0.006884516,0.190463835
SLC25A32,0.032406592,-0.210647356
SLC25A33,-0.493264798,0.284108988
SLC25A34,0.188243105,0.352831696
SLC25A35,0.140941887,0.161919042
SLC25A36,-0.210096293,0.083897017
SLC25A37,0.298066295,0.010645542
SLC25A38,-0.547615718,-0.27928786
SLC25A39,-0.400734364,0.109542409
SLC25A4,0.115932988,0.224394746
SLC25A40,0.446836051,0.134091194
SLC25A41,0.200419422,-0.913113414
SLC25A42,0.427075693,-0.875732054
SLC25A43,1.007019697,0.222334164
SLC25A44,0.036486506,-0.098875049
SLC25A45,0.161196041,0.758306204
SLC25A46,-0.491111726,0.023994496
SLC25A47,-0.52141468,-0.054057126
SLC25A48,-0.148326028,-0.566139164
SLC25A5,-0.557091008,-0.226844296
SLC25A51,-0.107522314,-0.816811668
SLC25A52,0.720562606,-0.416278118
SLC25A53,-0.595785594,0.014447244
SLC25A6,0.098257969,0.106509643
SLC26A1,-0.446768972,0.046695861
SLC26A10,-0.410893907,0.587775732
SLC26A11,0.183908911,-0.015134575
SLC26A2,0.248439159,0.366204689
SLC26A3,-0.227987677,-0.349629839
SLC26A4,0.4703841,-0.067232781
SLC26A5,0.079433011,-0.762999034
SLC26A6,-0.28058397,-0.322772631
SLC26A7,-0.162186227,0.053551379
SLC26A8,-0.284842054,0.018061287
SLC26A9,-0.215979699,0.223129456
SLC27A1,-0.156474852,0.380435192
SLC27A2,-0.630073487,-0.534786763
SLC27A3,-0.181531132,0.367219599
SLC27A4,-0.243009007,-0.096164676
SLC27A5,-0.528376746,-0.453563088
SLC27A6,0.374013112,-0.247660234
SLC28A1,-0.251230965,-0.388547789
SLC28A2,0.173194727,0.227323716
SLC28A3,0.200414777,-0.079313371
SLC29A1,0.075452278,-0.082188545
SLC29A2,0.071831231,-0.008716496
SLC29A3,0.408024414,0.196290173
SLC29A4,0.354734374,0.099024239
SLC2A1,0.061536603,0.592920196
SLC2A10,-0.247649039,-0.094472278
SLC2A11,0.06915175,0.716445533
SLC2A12,-0.177839217,0.079256249
SLC2A13,-0.408982967,0.519969285
SLC2A14,-0.196800741,-0.395591882
SLC2A2,0.275706142,-0.391921537
SLC2A3,-0.320628176,0.080198488
SLC2A4,-0.316902067,0.006150988
SLC2A4RG,0.551331836,0.070312787
SLC2A5,-0.058134363,0.002715078
SLC2A6,-0.297930507,0.20387542
SLC2A7,0.063228912,0.029441627
SLC2A8,-0.980492064,0.112357802
SLC2A9,0.42702528,-0.069491125
SLC30A1,0.238171976,-0.190732017
SLC30A10,-0.357711669,0.168769752
SLC30A2,-0.162789913,0.351923155
SLC30A3,-0.534498514,0.944140733
SLC30A4,-0.434427954,-0.229373189
SLC30A5,0.362997751,-0.083670369
SLC30A6,-0.075158946,0.029165868
SLC30A7,0.177237189,0.554989982
SLC30A8,-0.184476045,-0.136523693
SLC30A9,-0.515071869,-0.75166765
SLC31A1,0.881595593,-0.415568691
SLC31A2,0.546027896,0.005506219
SLC32A1,-0.163655796,0.02853221
SLC33A1,-0.242001616,0.282254451
SLC34A1,0.2174375,0.485759703
SLC34A2,-1.322059139,0.335473743
SLC34A3,0.835973645,0.272197344
SLC35A1,0.362123489,-0.375392997
SLC35A2,0.36924959,1.300096152
SLC35A3,-0.077513006,0.519584358
SLC35A4,-0.638094538,0.215349412
SLC35A5,-0.118745012,0.361512755
SLC35B1,0.058485729,-0.96872279
SLC35B2,0.018412637,0.317010125
SLC35B3,-0.100596356,0.192715181
SLC35B4,-0.250321562,0.14726018
SLC35C1,-0.311584798,-0.187721287
SLC35C2,-0.437091022,0.187264141
SLC35D1,-0.069712828,0.184470007
SLC35D2,-0.532403332,0.140371219
SLC35D3,-0.20541747,-0.17932792
SLC35E1,-0.698332081,0.311175295
SLC35E2,0.035191574,-0.029932757
SLC35E2B,-0.478836776,-0.078158724
SLC35E3,0.120912914,0.451814442
SLC35E4,-0.146151586,0.273128527
SLC35F1,-0.645075874,-0.022885711
SLC35F2,0.108866792,-0.126533248
SLC35F3,0.113239799,-0.104203416
SLC35F4,-0.209123837,0.531728371
SLC35F5,0.229363666,-0.334508605
SLC35F6,-0.885035523,0.035560922
SLC35G1,-0.053436891,-0.012599917
SLC35G2,-0.193911919,-0.456498553
SLC35G3,0.173981669,0.1967998
SLC35G4,0.740560764,-0.292505901
SLC35G5,-0.123454072,0.158309791
SLC35G6,0.136942407,-0.364064681
SLC36A1,-0.213879128,0.150400941
SLC36A2,-0.539965298,0.478996666
SLC36A3,-0.271078809,0.044575356
SLC36A4,-0.131742445,-0.120085022
SLC37A1,-0.12406634,0.182097715
SLC37A2,-0.543127107,-0.747375443
SLC37A3,0.113860956,0.15001832
SLC37A4,0.015476184,0.450503781
SLC38A1,0.391688302,-0.600853828
SLC38A10,-0.383928839,0.152779479
SLC38A11,-0.437932001,-0.170632303
SLC38A2,-0.254723556,0.675140635
SLC38A3,-0.070316849,0.125674969
SLC38A4,-0.717508824,0.692001267
SLC38A5,0.683969916,0.192632901
SLC38A6,0.178735194,0.642219499
SLC38A7,-0.242994593,0.759918112
SLC38A8,-0.204847842,-0.214889961
SLC38A9,-0.151537764,-0.396881947
SLC39A1,0.181550164,0.006618394
SLC39A10,0.239594983,0.891374153
SLC39A11,-0.246824223,0.180431446
SLC39A12,0.260867924,0.10621678
SLC39A13,-0.975657433,-0.126132365
SLC39A14,-0.30562221,-0.222251253
SLC39A2,-0.125134972,0.773592765
SLC39A3,-0.058772463,0.260104692
SLC39A4,0.129297462,-0.119037624
SLC39A5,0.191160793,0.209480511
SLC39A6,-0.038760179,-0.277943953
SLC39A7,-0.292002909,-0.367139441
SLC39A8,-0.501344884,0.038891921
SLC39A9,0.168177275,0.918423444
SLC3A1,-0.328617851,-0.425544478
SLC3A2,-0.083031814,-0.58485612
SLC40A1,0.298102226,0.580729762
SLC41A1,-0.417412294,0.206147921
SLC41A2,-0.13878582,-0.176474876
SLC41A3,0.529801294,0.205449289
SLC43A1,-0.253131693,-0.162973268
SLC43A2,-0.124944934,0.310912826
SLC43A3,-0.079273605,-0.062849204
SLC44A1,0.039783414,-0.181677852
SLC44A2,0.231544656,-0.227756763
SLC44A3,-0.286270325,0.193095101
SLC44A4,0.00212677,0.137704746
SLC44A5,0.160024533,0.175825654
SLC45A1,-0.245136939,0.253994044
SLC45A2,-0.149224356,-0.042311037
SLC45A3,-0.090485589,0.22798893
SLC45A4,-0.314597493,-0.191890457
SLC46A1,-0.055842058,-0.588188422
SLC46A2,0.213442039,-0.115097624
SLC46A3,-0.263500859,0.844393348
SLC47A1,0.008549839,-0.649937719
SLC47A2,-0.085436626,0.756609032
SLC48A1,0.127029881,0.962906091
SLC4A1,-0.266098592,0.529333355
SLC4A10,-0.46892558,0.303735205
SLC4A11,0.085139066,-0.048710151
SLC4A1AP,-0.132725439,-0.407087439
SLC4A2,-0.264233875,-0.257531643
SLC4A3,0.03432857,0.007802447
SLC4A4,-0.340049733,-0.177110256
SLC4A5,0.129952563,0.148965106
SLC4A7,0.735516247,-0.988219493
SLC4A8,0.511634057,-0.29938237
SLC4A9,-0.088244641,-0.208305107
SLC50A1,0.495953162,-0.163134369
SLC51A,-0.291548613,-0.068833032
SLC51B,-0.52319349,-0.203385472
SLC52A1,-0.185553632,-0.342836542
SLC52A2,-0.106286657,0.100836087
SLC52A3,-0.635950887,-0.024602531
SLC5A1,-0.197452517,-0.093937506
SLC5A10,-0.25140258,-0.110677039
SLC5A11,-0.542904997,0.096280577
SLC5A12,0.462006874,0.297885526
SLC5A2,0.391813671,-0.80796161
SLC5A3,0.538627964,0.317334396
SLC5A4,-0.075454777,-0.302649862
SLC5A5,1.167128984,-0.388823106
SLC5A6,0.547602918,-0.397896543
SLC5A7,0.072607157,-0.080002769
SLC5A8,-0.262476836,0.419474731
SLC5A9,-0.39171881,-0.097926949
SLC6A1,0.246024082,0.100614502
SLC6A11,-0.010590367,0.904000141
SLC6A12,-0.067641861,0.201736299
SLC6A13,-0.809703962,0.051348025
SLC6A14,-0.780427658,0.796190317
SLC6A15,0.284497353,0.018197526
SLC6A16,-0.975658291,0.391078345
SLC6A17,-0.139892271,-0.158722502
SLC6A18,0.295957829,-0.493155761
SLC6A19,-0.280772551,-0.114306705
SLC6A2,-0.277708179,0.498998151
SLC6A20,-0.186808994,0.082113261
SLC6A3,-0.319462732,-0.04473887
SLC6A4,-0.126370368,0.343500823
SLC6A5,0.141557468,-0.767755567
SLC6A6,0.41438821,-0.589741401
SLC6A7,-0.134956283,0.41512945
SLC6A8,-0.084909023,-0.286112493
SLC6A9,-0.734454076,0.628867996
SLC7A1,-0.08959951,-0.16560689
SLC7A10,-0.232664174,-0.06458431
SLC7A11,-0.337766078,0.446084999
SLC7A13,-0.146275509,-0.649577836
SLC7A14,-0.123570183,-0.049012539
SLC7A2,-0.193281595,-0.202816541
SLC7A3,-0.272129523,0.417498362
SLC7A4,-0.097651626,-0.021153589
SLC7A5,-0.106694693,-0.436472532
SLC7A6,-0.255898568,-0.826391751
SLC7A6OS,0.946869693,0.716617624
SLC7A7,0.028706582,-0.032799271
SLC7A8,-0.556243052,-0.000643362
SLC7A9,-0.04350465,1.108985073
SLC8A1,-0.026869227,-0.264752055
SLC8A2,-1.024093333,-0.508129007
SLC8A3,-0.123410764,-0.309068399
SLC8B1,0.366415702,0.433980456
SLC9A1,-0.611340644,-0.307744448
SLC9A2,-0.1286351,0.007706149
SLC9A3,-0.088378071,0.618629979
SLC9A3R1,0.040054776,0.542918935
SLC9A3R2,0.355903528,-0.292809113
SLC9A4,0.036609364,-0.26127287
SLC9A5,0.302584196,0.045972843
SLC9A6,0.620343248,-0.39824459
SLC9A7,0.373377138,-0.01815824
SLC9A8,-0.277807226,-0.104198433
SLC9A9,0.283209447,-0.516965822
SLC9B1,0.033084271,0.091236442
SLC9B2,-0.451653795,-0.364352943
SLC9C1,0.178819813,-0.401513507
SLC9C2,-0.307371173,0.410429062
SLCO1A2,0.275697858,-0.406206322
SLCO1B1,-0.679678881,0.146240687
SLCO1B3,0.26547267,0.347905213
SLCO1B7,-0.056405799,0.376510497
SLCO1C1,-0.120777044,0.442753658
SLCO2A1,-0.362747791,0.57674473
SLCO2B1,0.182047604,0.174244825
SLCO3A1,-0.127208449,-0.084063546
SLCO4A1,-0.167568566,0.436243744
SLCO4C1,0.442510237,-0.287987531
SLCO5A1,0.311138083,-0.63791708
SLCO6A1,-0.191632117,0.048075525
SLFN11,0.029632647,-0.563560796
SLFN12,-0.692197674,-0.101582853
SLFN12L,0.000336232,-0.460232252
SLFN13,-0.323962045,-0.009781327
SLFN14,0.338254524,0.052105045
SLFN5,-0.148026526,0.561197709
SLFNL1,0.435529583,1.794466748
SLIRP,-0.005174397,-0.011407371
SLIT1,-0.279871041,0.436872165
SLIT2,-0.302865793,-0.327384046
SLIT3,-0.031927369,-0.123447762
SLITRK1,0.238757819,0.092089651
SLITRK2,-0.33117348,0.624661843
SLITRK3,0.515293725,0.481142308
SLITRK4,0.651313135,-0.029972066
SLITRK5,-0.006677895,0.422534185
SLITRK6,-0.355587136,0.079785497
SLK,-0.215188229,-0.047019933
SLMAP,0.312574854,-0.007971482
SLMO1,-0.456147489,-0.130014483
SLMO2,-0.097912779,0.699395748
SLN,-0.396830882,-0.103303338
SLPI,0.162296148,0.161288213
SLTM,-0.281131912,0.32552972
SLU7,0.350691921,-0.504857797
SLURP1,0.267703148,-0.193736526
SLX1A,0.349723905,0.793468125
SLX1B,1.149335258,-0.052486377
SLX4,0.567863651,0.392301493
SLX4IP,-0.42805555,0.14289318
SMAD1,0.036329555,-0.243666819
SMAD2,0.284450627,0.878131275
SMAD3,-0.286802566,-0.203356088
SMAD4,0.088217973,-1.399719248
SMAD5,-0.948911892,-0.087329711
SMAD6,-0.424888059,0.865309602
SMAD7,-0.166521718,0.835242143
SMAD9,-0.50399563,-0.161951186
SMAGP,-0.134876345,0.095915914
SMAP1,-0.121730759,-0.227679908
SMAP2,0.701967992,0.94468159
SMARCA1,-0.192495908,-0.254343086
SMARCA2,0.651113335,0.591985981
SMARCA4,-0.771354803,-0.330557216
SMARCA5,1.281762404,1.531595789
SMARCAD1,-0.629166242,-0.301116327
SMARCAL1,0.197361897,-0.097466242
SMARCB1,0.104719935,1.213530033
SMARCC1,0.03310788,-0.594456956
SMARCC2,-0.539072976,0.2642284
SMARCD1,1.034463948,2.294105083
SMARCD2,-0.182151687,1.798701891
SMARCD3,0.257323552,0.008797218
SMARCE1,-0.020042144,0.838916976
SMC1A,-0.188841596,-0.049334032
SMC1B,0.317892584,-0.106111844
SMC2,-0.849911667,0.615625268
SMC3,-0.566534254,-0.122316956
SMC4,1.109415845,-0.78927584
SMC5,0.487955151,0.426748893
SMC6,0.918806609,0.595183208
SMCHD1,-0.332728637,0.876559378
SMCO1,0.12481447,0.333841907
SMCO2,-0.129663458,-0.234891471
SMCO3,-0.809851622,0.078216052
SMCO4,-0.433723979,-0.041590857
SMCP,-0.589613796,-0.199325474
SMCR8,-0.181454692,0.15908342
SMDT1,-0.173908746,0.875489497
SMEK1,0.326159128,0.948739093
SMEK2,1.329491765,0.966287365
SMG1,0.638560345,-0.174470633
SMG5,0.887190469,1.267262098
SMG6,-0.471706111,1.827719609
SMG7,-0.457403782,0.63368146
SMG8,-0.025589562,0.200167102
SMG9,0.498442677,-0.545009039
SMIM1,0.148448392,-0.001319856
SMIM10,-0.019834695,-0.010773754
SMIM10L1,0.203163812,-0.540112627
SMIM11,-0.008294737,0.289710659
SMIM12,-0.069883417,0.052121214
SMIM13,0.390372051,0.128668434
SMIM14,-0.066138307,0.282414261
SMIM15,0.03797817,0.483376712
SMIM17,-0.152457233,-0.185158893
SMIM18,0.113815129,0.141957406
SMIM19,0.091577423,-0.349347449
SMIM2,0.303366222,0.273892214
SMIM20,0.08333151,-0.61942042
SMIM21,0.184910018,0.026222595
SMIM22,-0.169180014,0.533600166
SMIM23,0.004583693,0.300630709
SMIM24,0.341724772,-0.489407476
SMIM3,-0.243424102,-0.510946432
SMIM4,0.284549012,0.37012449
SMIM5,-0.407678443,-0.249548396
SMIM6,-0.42924689,-0.271822001
SMIM7,0.305972005,-0.313662701
SMIM8,0.129742733,0.508164886
SMIM9,-0.533681527,0.605008638
SMKR1,-0.213175023,0.105266241
SMLR1,-0.067679128,0.748175958
SMN1,1.324677343,1.472045253
SMN2,1.701662684,0.907655649
SMNDC1,-0.190974602,0.65116955
SMO,1.316727953,-0.362629907
SMOC1,-0.376026492,0.053862342
SMOC2,-0.094221552,0.889743908
SMOX,-0.446320767,0.338722329
SMPD1,-0.168657731,0.644091301
SMPD2,0.444035297,0.79961429
SMPD3,-0.856102917,-0.050021423
SMPD4,0.648872101,-0.120692233
SMPDL3A,0.057171549,-0.219683403
SMPDL3B,0.028390237,0.156570678
SMPX,-0.343428837,-0.430687992
SMR3A,0.000293226,-0.108486416
SMR3B,-0.330042029,-0.105615596
SMS,0.040271411,-0.381903062
SMTN,0.354700158,0.302871516
SMTNL1,0.435385804,0.748255577
SMTNL2,-0.02502681,0.100307307
SMU1,0.375404228,0.949208777
SMUG1,0.582162234,-0.167075061
SMURF1,0.126140401,0.484977576
SMURF2,-0.104959973,-0.192614937
SMYD1,0.000935965,0.278430593
SMYD2,0.310974057,-0.347039697
SMYD3,0.051567126,0.274296035
SMYD4,-0.018833973,0.848567614
SMYD5,-0.069237901,-0.298364534
SNAI1,-0.181060142,-0.76604765
SNAI2,0.333405365,0.129658105
SNAI3,-0.269233643,0.064930559
